sku_code,country_code,local_part_number,local_launch_date,local_discontinue_date,is_available,created_at,source_system
MB42970LL/A,IL,MB42970HB/A,2019-09-28,,Y,2026-04-17 15:11:39.155135,MDM_PRODUCT
MB42970LL/A,JP,MB42970J/A,2019-09-23,,Y,2026-04-17 15:11:39.155139,MDM_PRODUCT
MB42970LL/A,CN,MB42970CH/A,2019-09-21,,Y,2026-04-17 15:11:39.155143,MDM_PRODUCT
MB42970LL/A,HK,MB42970ZP/A,2019-09-21,,Y,2026-04-17 15:11:39.155147,MDM_PRODUCT
MB42970LL/A,TW,MB42970FE/A,2019-09-25,,Y,2026-04-17 15:11:39.155151,MDM_PRODUCT
MB42970LL/A,KR,MB42970KH/A,2019-09-21,,Y,2026-04-17 15:11:39.155155,MDM_PRODUCT
MB42970LL/A,IN,MB42970HN/A,2019-10-10,,Y,2026-04-17 15:11:39.155159,MDM_PRODUCT
MB42970LL/A,AU,MB42970X/A,2019-09-23,,Y,2026-04-17 15:11:39.155163,MDM_PRODUCT
MB42970LL/A,NZ,MB42970X/A,2019-09-23,,Y,2026-04-17 15:11:39.155166,MDM_PRODUCT
MB42970LL/A,SG,MB42970ZA/A,2019-09-23,,Y,2026-04-17 15:11:39.155170,MDM_PRODUCT
MB42970LL/A,MY,MB42970D/A,2019-10-13,,Y,2026-04-17 15:11:39.155174,MDM_PRODUCT
MB42970LL/A,TH,MB42970TH/A,2019-10-12,,Y,2026-04-17 15:11:39.155178,MDM_PRODUCT
MB42970LL/A,AE,MB42970AB/A,2019-09-29,,Y,2026-04-17 15:11:39.155182,MDM_PRODUCT
MB42970LL/A,SA,MB42970AB/A,2019-10-03,,Y,2026-04-17 15:11:39.155186,MDM_PRODUCT
M26A46FLL/A,US,M26A46FLL/A,2019-09-20,,Y,2026-04-17 15:11:39.155212,MDM_PRODUCT
M26A46FLL/A,CA,M26A46FVC/A,2019-09-21,,Y,2026-04-17 15:11:39.155216,MDM_PRODUCT
M26A46FLL/A,MX,M26A46FLM/A,2019-09-30,,Y,2026-04-17 15:11:39.155220,MDM_PRODUCT
M26A46FLL/A,BR,M26A46FBZ/A,2019-10-11,,Y,2026-04-17 15:11:39.155224,MDM_PRODUCT
M26A46FLL/A,UK,M26A46FB/A,2019-09-23,,Y,2026-04-17 15:11:39.155228,MDM_PRODUCT
M26A46FLL/A,DE,M26A46FZD/A,2019-09-21,,Y,2026-04-17 15:11:39.155232,MDM_PRODUCT
M26A46FLL/A,FR,M26A46FNF/A,2019-09-22,,Y,2026-04-17 15:11:39.155236,MDM_PRODUCT
M26A46FLL/A,IT,M26A46FT/A,2019-09-22,,Y,2026-04-17 15:11:39.155240,MDM_PRODUCT
M26A46FLL/A,ES,M26A46FY/A,2019-09-21,,Y,2026-04-17 15:11:39.155244,MDM_PRODUCT
M26A46FLL/A,NL,M26A46FN/A,2019-09-22,,Y,2026-04-17 15:11:39.155250,MDM_PRODUCT
M26A46FLL/A,SE,M26A46FKS/A,2019-09-30,,Y,2026-04-17 15:11:39.155254,MDM_PRODUCT
M26A46FLL/A,CH,M26A46FZD/A,2019-09-23,,Y,2026-04-17 15:11:39.155258,MDM_PRODUCT
M26A46FLL/A,BE,M26A46FBFN/A,2019-09-28,,Y,2026-04-17 15:11:39.155262,MDM_PRODUCT
M26A46FLL/A,NO,M26A46FH/A,2019-09-25,,Y,2026-04-17 15:11:39.155266,MDM_PRODUCT
M26A46FLL/A,DK,M26A46FDK/A,2019-09-30,,Y,2026-04-17 15:11:39.155270,MDM_PRODUCT
M26A46FLL/A,FI,M26A46FKN/A,2019-09-29,,Y,2026-04-17 15:11:39.155274,MDM_PRODUCT
M26A46FLL/A,IE,M26A46FB/A,2019-09-29,,Y,2026-04-17 15:11:39.155278,MDM_PRODUCT
M26A46FLL/A,AT,M26A46FZD/A,2019-09-29,,Y,2026-04-17 15:11:39.155281,MDM_PRODUCT
M26A46FLL/A,PL,M26A46FZE/A,2019-09-25,,Y,2026-04-17 15:11:39.155285,MDM_PRODUCT
M26A46FLL/A,TR,M26A46FTU/A,2019-10-05,,Y,2026-04-17 15:11:39.155289,MDM_PRODUCT
M26A46FLL/A,ZA,M26A46FXA/A,2019-10-09,,Y,2026-04-17 15:11:39.155293,MDM_PRODUCT
M26A46FLL/A,IL,M26A46FHB/A,2019-09-30,,Y,2026-04-17 15:11:39.155297,MDM_PRODUCT
M26A46FLL/A,JP,M26A46FJ/A,2019-09-21,,Y,2026-04-17 15:11:39.155301,MDM_PRODUCT
M26A46FLL/A,CN,M26A46FCH/A,2019-09-24,,Y,2026-04-17 15:11:39.155305,MDM_PRODUCT
M26A46FLL/A,HK,M26A46FZP/A,2019-09-27,,Y,2026-04-17 15:11:39.155309,MDM_PRODUCT
M26A46FLL/A,TW,M26A46FFE/A,2019-09-27,,Y,2026-04-17 15:11:39.155313,MDM_PRODUCT
M26A46FLL/A,KR,M26A46FKH/A,2019-09-23,,Y,2026-04-17 15:11:39.155317,MDM_PRODUCT
M26A46FLL/A,IN,M26A46FHN/A,2019-10-17,,Y,2026-04-17 15:11:39.155321,MDM_PRODUCT
M26A46FLL/A,AU,M26A46FX/A,2019-09-22,,Y,2026-04-17 15:11:39.155325,MDM_PRODUCT
M26A46FLL/A,NZ,M26A46FX/A,2019-09-27,,Y,2026-04-17 15:11:39.155328,MDM_PRODUCT
M26A46FLL/A,SG,M26A46FZA/A,2019-09-27,,Y,2026-04-17 15:11:39.155332,MDM_PRODUCT
M26A46FLL/A,MY,M26A46FD/A,2019-10-14,,Y,2026-04-17 15:11:39.155336,MDM_PRODUCT
M26A46FLL/A,TH,M26A46FTH/A,2019-10-13,,Y,2026-04-17 15:11:39.155340,MDM_PRODUCT
M26A46FLL/A,AE,M26A46FAB/A,2019-09-28,,Y,2026-04-17 15:11:39.155344,MDM_PRODUCT
M26A46FLL/A,SA,M26A46FAB/A,2019-10-03,,Y,2026-04-17 15:11:39.155348,MDM_PRODUCT
M2A0E05LL/A,US,M2A0E05LL/A,2019-09-20,,Y,2026-04-17 15:11:39.155373,MDM_PRODUCT
M2A0E05LL/A,CA,M2A0E05VC/A,2019-09-23,,Y,2026-04-17 15:11:39.155377,MDM_PRODUCT
M2A0E05LL/A,MX,M2A0E05LM/A,2019-09-28,,Y,2026-04-17 15:11:39.155381,MDM_PRODUCT
M2A0E05LL/A,BR,M2A0E05BZ/A,2019-09-27,,Y,2026-04-17 15:11:39.155385,MDM_PRODUCT
M2A0E05LL/A,UK,M2A0E05B/A,2019-09-21,,Y,2026-04-17 15:11:39.155389,MDM_PRODUCT
M2A0E05LL/A,DE,M2A0E05ZD/A,2019-09-23,,Y,2026-04-17 15:11:39.155393,MDM_PRODUCT
M2A0E05LL/A,FR,M2A0E05NF/A,2019-09-22,,Y,2026-04-17 15:11:39.155397,MDM_PRODUCT
M2A0E05LL/A,IT,M2A0E05T/A,2019-09-22,,Y,2026-04-17 15:11:39.155401,MDM_PRODUCT
M2A0E05LL/A,ES,M2A0E05Y/A,2019-09-23,,Y,2026-04-17 15:11:39.155405,MDM_PRODUCT
M2A0E05LL/A,NL,M2A0E05N/A,2019-09-23,,Y,2026-04-17 15:11:39.155409,MDM_PRODUCT
M2A0E05LL/A,SE,M2A0E05KS/A,2019-09-24,,Y,2026-04-17 15:11:39.155413,MDM_PRODUCT
M2A0E05LL/A,CH,M2A0E05ZD/A,2019-09-23,,Y,2026-04-17 15:11:39.155417,MDM_PRODUCT
M2A0E05LL/A,BE,M2A0E05BFN/A,2019-09-27,,Y,2026-04-17 15:11:39.155420,MDM_PRODUCT
M2A0E05LL/A,NO,M2A0E05H/A,2019-09-25,,Y,2026-04-17 15:11:39.155424,MDM_PRODUCT
M2A0E05LL/A,DK,M2A0E05DK/A,2019-09-27,,Y,2026-04-17 15:11:39.155428,MDM_PRODUCT
M2A0E05LL/A,FI,M2A0E05KN/A,2019-09-27,,Y,2026-04-17 15:11:39.155432,MDM_PRODUCT
M2A0E05LL/A,IE,M2A0E05B/A,2019-09-27,,Y,2026-04-17 15:11:39.155436,MDM_PRODUCT
M2A0E05LL/A,AT,M2A0E05ZD/A,2019-09-30,,Y,2026-04-17 15:11:39.155440,MDM_PRODUCT
M2A0E05LL/A,PL,M2A0E05ZE/A,2019-09-29,,Y,2026-04-17 15:11:39.155444,MDM_PRODUCT
M2A0E05LL/A,TR,M2A0E05TU/A,2019-09-27,,Y,2026-04-17 15:11:39.155448,MDM_PRODUCT
M2A0E05LL/A,ZA,M2A0E05XA/A,2019-10-11,,Y,2026-04-17 15:11:39.155452,MDM_PRODUCT
M2A0E05LL/A,IL,M2A0E05HB/A,2019-10-02,,Y,2026-04-17 15:11:39.155456,MDM_PRODUCT
M2A0E05LL/A,JP,M2A0E05J/A,2019-09-21,,Y,2026-04-17 15:11:39.155460,MDM_PRODUCT
M2A0E05LL/A,CN,M2A0E05CH/A,2019-09-22,,Y,2026-04-17 15:11:39.155464,MDM_PRODUCT
M2A0E05LL/A,HK,M2A0E05ZP/A,2019-09-24,,Y,2026-04-17 15:11:39.155468,MDM_PRODUCT
M2A0E05LL/A,TW,M2A0E05FE/A,2019-09-23,,Y,2026-04-17 15:11:39.155471,MDM_PRODUCT
M2A0E05LL/A,KR,M2A0E05KH/A,2019-09-24,,Y,2026-04-17 15:11:39.155475,MDM_PRODUCT
M2A0E05LL/A,IN,M2A0E05HN/A,2019-10-04,,Y,2026-04-17 15:11:39.155479,MDM_PRODUCT
M2A0E05LL/A,AU,M2A0E05X/A,2019-09-23,,Y,2026-04-17 15:11:39.155483,MDM_PRODUCT
M2A0E05LL/A,NZ,M2A0E05X/A,2019-09-26,,Y,2026-04-17 15:11:39.155488,MDM_PRODUCT
M2A0E05LL/A,SG,M2A0E05ZA/A,2019-09-23,,Y,2026-04-17 15:11:39.155492,MDM_PRODUCT
M2A0E05LL/A,MY,M2A0E05D/A,2019-10-14,,Y,2026-04-17 15:11:39.155496,MDM_PRODUCT
M2A0E05LL/A,TH,M2A0E05TH/A,2019-10-08,,Y,2026-04-17 15:11:39.155499,MDM_PRODUCT
M2A0E05LL/A,AE,M2A0E05AB/A,2019-10-01,,Y,2026-04-17 15:11:39.155503,MDM_PRODUCT
M2A0E05LL/A,SA,M2A0E05AB/A,2019-09-27,,Y,2026-04-17 15:11:39.155507,MDM_PRODUCT
M4332F3LL/A,US,M4332F3LL/A,2019-09-20,,Y,2026-04-17 15:11:39.155534,MDM_PRODUCT
M4332F3LL/A,CA,M4332F3VC/A,2019-09-22,,Y,2026-04-17 15:11:39.155538,MDM_PRODUCT
M4332F3LL/A,MX,M4332F3LM/A,2019-09-27,,Y,2026-04-17 15:11:39.155542,MDM_PRODUCT
M4332F3LL/A,BR,M4332F3BZ/A,2019-10-08,,Y,2026-04-17 15:11:39.155546,MDM_PRODUCT
M4332F3LL/A,UK,M4332F3B/A,2019-09-21,,Y,2026-04-17 15:11:39.155549,MDM_PRODUCT
M4332F3LL/A,DE,M4332F3ZD/A,2019-09-23,,Y,2026-04-17 15:11:39.155553,MDM_PRODUCT
M4332F3LL/A,FR,M4332F3NF/A,2019-09-22,,Y,2026-04-17 15:11:39.155557,MDM_PRODUCT
M4332F3LL/A,IT,M4332F3T/A,2019-09-23,,Y,2026-04-17 15:11:39.155561,MDM_PRODUCT
M4332F3LL/A,ES,M4332F3Y/A,2019-09-21,,Y,2026-04-17 15:11:39.155565,MDM_PRODUCT
M4332F3LL/A,NL,M4332F3N/A,2019-09-22,,Y,2026-04-17 15:11:39.155569,MDM_PRODUCT
M4332F3LL/A,SE,M4332F3KS/A,2019-09-30,,Y,2026-04-17 15:11:39.155573,MDM_PRODUCT
M4332F3LL/A,CH,M4332F3ZD/A,2019-09-29,,Y,2026-04-17 15:11:39.155577,MDM_PRODUCT
M4332F3LL/A,BE,M4332F3BFN/A,2019-09-23,,Y,2026-04-17 15:11:39.155581,MDM_PRODUCT
M4332F3LL/A,NO,M4332F3H/A,2019-09-29,,Y,2026-04-17 15:11:39.155585,MDM_PRODUCT
M4332F3LL/A,DK,M4332F3DK/A,2019-09-24,,Y,2026-04-17 15:11:39.155588,MDM_PRODUCT
M4332F3LL/A,FI,M4332F3KN/A,2019-09-27,,Y,2026-04-17 15:11:39.155592,MDM_PRODUCT
M4332F3LL/A,IE,M4332F3B/A,2019-09-30,,Y,2026-04-17 15:11:39.155596,MDM_PRODUCT
M4332F3LL/A,AT,M4332F3ZD/A,2019-09-25,,Y,2026-04-17 15:11:39.155602,MDM_PRODUCT
M4332F3LL/A,PL,M4332F3ZE/A,2019-09-25,,Y,2026-04-17 15:11:39.155606,MDM_PRODUCT
M4332F3LL/A,TR,M4332F3TU/A,2019-10-10,,Y,2026-04-17 15:11:39.155610,MDM_PRODUCT
M4332F3LL/A,ZA,M4332F3XA/A,2019-10-15,,Y,2026-04-17 15:11:39.155614,MDM_PRODUCT
M4332F3LL/A,IL,M4332F3HB/A,2019-09-28,,Y,2026-04-17 15:11:39.155618,MDM_PRODUCT
M4332F3LL/A,JP,M4332F3J/A,2019-09-21,,Y,2026-04-17 15:11:39.155623,MDM_PRODUCT
M4332F3LL/A,CN,M4332F3CH/A,2019-09-23,,Y,2026-04-17 15:11:39.155627,MDM_PRODUCT
M4332F3LL/A,HK,M4332F3ZP/A,2019-09-25,,Y,2026-04-17 15:11:39.155631,MDM_PRODUCT
M4332F3LL/A,TW,M4332F3FE/A,2019-09-24,,Y,2026-04-17 15:11:39.155635,MDM_PRODUCT
M4332F3LL/A,KR,M4332F3KH/A,2019-09-26,,Y,2026-04-17 15:11:39.155639,MDM_PRODUCT
M4332F3LL/A,IN,M4332F3HN/A,2019-10-17,,Y,2026-04-17 15:11:39.155642,MDM_PRODUCT
M4332F3LL/A,AU,M4332F3X/A,2019-09-22,,Y,2026-04-17 15:11:39.155646,MDM_PRODUCT
M4332F3LL/A,NZ,M4332F3X/A,2019-09-30,,Y,2026-04-17 15:11:39.155650,MDM_PRODUCT
M4332F3LL/A,SG,M4332F3ZA/A,2019-09-26,,Y,2026-04-17 15:11:39.155656,MDM_PRODUCT
M4332F3LL/A,MY,M4332F3D/A,2019-10-08,,Y,2026-04-17 15:11:39.155661,MDM_PRODUCT
M4332F3LL/A,TH,M4332F3TH/A,2019-10-11,,Y,2026-04-17 15:11:39.155665,MDM_PRODUCT
M4332F3LL/A,AE,M4332F3AB/A,2019-09-27,,Y,2026-04-17 15:11:39.155669,MDM_PRODUCT
M4332F3LL/A,SA,M4332F3AB/A,2019-10-02,,Y,2026-04-17 15:11:39.155673,MDM_PRODUCT
M001381LL/A,US,M001381LL/A,2019-09-20,,Y,2026-04-17 15:11:39.155699,MDM_PRODUCT
M001381LL/A,CA,M001381VC/A,2019-09-23,,Y,2026-04-17 15:11:39.155703,MDM_PRODUCT
M001381LL/A,MX,M001381LM/A,2019-09-28,,Y,2026-04-17 15:11:39.155707,MDM_PRODUCT
M001381LL/A,BR,M001381BZ/A,2019-10-03,,Y,2026-04-17 15:11:39.155712,MDM_PRODUCT
M001381LL/A,UK,M001381B/A,2019-09-21,,Y,2026-04-17 15:11:39.155716,MDM_PRODUCT
M001381LL/A,DE,M001381ZD/A,2019-09-23,,Y,2026-04-17 15:11:39.155720,MDM_PRODUCT
M001381LL/A,FR,M001381NF/A,2019-09-23,,Y,2026-04-17 15:11:39.155724,MDM_PRODUCT
M001381LL/A,IT,M001381T/A,2019-09-21,,Y,2026-04-17 15:11:39.155727,MDM_PRODUCT
M001381LL/A,ES,M001381Y/A,2019-09-21,,Y,2026-04-17 15:11:39.155731,MDM_PRODUCT
M001381LL/A,NL,M001381N/A,2019-09-22,,Y,2026-04-17 15:11:39.155735,MDM_PRODUCT
M001381LL/A,SE,M001381KS/A,2019-09-28,,Y,2026-04-17 15:11:39.155739,MDM_PRODUCT
M001381LL/A,CH,M001381ZD/A,2019-09-27,,Y,2026-04-17 15:11:39.155743,MDM_PRODUCT
M001381LL/A,BE,M001381BFN/A,2019-09-28,,Y,2026-04-17 15:11:39.155747,MDM_PRODUCT
M001381LL/A,NO,M001381H/A,2019-09-24,,Y,2026-04-17 15:11:39.155751,MDM_PRODUCT
M001381LL/A,DK,M001381DK/A,2019-09-29,,Y,2026-04-17 15:11:39.155755,MDM_PRODUCT
M001381LL/A,FI,M001381KN/A,2019-09-28,,Y,2026-04-17 15:11:39.155759,MDM_PRODUCT
M001381LL/A,IE,M001381B/A,2019-09-25,,Y,2026-04-17 15:11:39.155763,MDM_PRODUCT
M001381LL/A,AT,M001381ZD/A,2019-09-26,,Y,2026-04-17 15:11:39.155766,MDM_PRODUCT
M001381LL/A,PL,M001381ZE/A,2019-09-29,,Y,2026-04-17 15:11:39.155770,MDM_PRODUCT
M001381LL/A,TR,M001381TU/A,2019-10-06,,Y,2026-04-17 15:11:39.155774,MDM_PRODUCT
M001381LL/A,ZA,M001381XA/A,2019-10-15,,Y,2026-04-17 15:11:39.155778,MDM_PRODUCT
M001381LL/A,IL,M001381HB/A,2019-10-02,,Y,2026-04-17 15:11:39.155782,MDM_PRODUCT
M001381LL/A,JP,M001381J/A,2019-09-21,,Y,2026-04-17 15:11:39.155786,MDM_PRODUCT
M001381LL/A,CN,M001381CH/A,2019-09-23,,Y,2026-04-17 15:11:39.155790,MDM_PRODUCT
M001381LL/A,HK,M001381ZP/A,2019-09-25,,Y,2026-04-17 15:11:39.155794,MDM_PRODUCT
M001381LL/A,TW,M001381FE/A,2019-09-27,,Y,2026-04-17 15:11:39.155798,MDM_PRODUCT
M001381LL/A,KR,M001381KH/A,2019-09-26,,Y,2026-04-17 15:11:39.155802,MDM_PRODUCT
M001381LL/A,IN,M001381HN/A,2019-10-14,,Y,2026-04-17 15:11:39.155806,MDM_PRODUCT
M001381LL/A,AU,M001381X/A,2019-09-22,,Y,2026-04-17 15:11:39.155810,MDM_PRODUCT
M001381LL/A,NZ,M001381X/A,2019-09-25,,Y,2026-04-17 15:11:39.155813,MDM_PRODUCT
M001381LL/A,SG,M001381ZA/A,2019-09-25,,Y,2026-04-17 15:11:39.155817,MDM_PRODUCT
M001381LL/A,MY,M001381D/A,2019-10-15,,Y,2026-04-17 15:11:39.155821,MDM_PRODUCT
M001381LL/A,TH,M001381TH/A,2019-10-18,,Y,2026-04-17 15:11:39.155825,MDM_PRODUCT
M001381LL/A,AE,M001381AB/A,2019-10-04,,Y,2026-04-17 15:11:39.155829,MDM_PRODUCT
M001381LL/A,SA,M001381AB/A,2019-10-02,,Y,2026-04-17 15:11:39.155833,MDM_PRODUCT
M71ADD3LL/A,US,M71ADD3LL/A,2019-09-20,,Y,2026-04-17 15:11:39.155859,MDM_PRODUCT
M71ADD3LL/A,CA,M71ADD3VC/A,2019-09-22,,Y,2026-04-17 15:11:39.155863,MDM_PRODUCT
M71ADD3LL/A,MX,M71ADD3LM/A,2019-09-23,,Y,2026-04-17 15:11:39.155867,MDM_PRODUCT
M71ADD3LL/A,BR,M71ADD3BZ/A,2019-10-09,,Y,2026-04-17 15:11:39.155871,MDM_PRODUCT
M71ADD3LL/A,UK,M71ADD3B/A,2019-09-22,,Y,2026-04-17 15:11:39.155875,MDM_PRODUCT
M71ADD3LL/A,DE,M71ADD3ZD/A,2019-09-22,,Y,2026-04-17 15:11:39.155879,MDM_PRODUCT
M71ADD3LL/A,FR,M71ADD3NF/A,2019-09-21,,Y,2026-04-17 15:11:39.155882,MDM_PRODUCT
M71ADD3LL/A,IT,M71ADD3T/A,2019-09-22,,Y,2026-04-17 15:11:39.155886,MDM_PRODUCT
M71ADD3LL/A,ES,M71ADD3Y/A,2019-09-23,,Y,2026-04-17 15:11:39.155890,MDM_PRODUCT
M71ADD3LL/A,NL,M71ADD3N/A,2019-09-21,,Y,2026-04-17 15:11:39.155894,MDM_PRODUCT
M71ADD3LL/A,SE,M71ADD3KS/A,2019-09-24,,Y,2026-04-17 15:11:39.155898,MDM_PRODUCT
M71ADD3LL/A,CH,M71ADD3ZD/A,2019-09-24,,Y,2026-04-17 15:11:39.155902,MDM_PRODUCT
M71ADD3LL/A,BE,M71ADD3BFN/A,2019-09-25,,Y,2026-04-17 15:11:39.155906,MDM_PRODUCT
M71ADD3LL/A,NO,M71ADD3H/A,2019-09-23,,Y,2026-04-17 15:11:39.155910,MDM_PRODUCT
M71ADD3LL/A,DK,M71ADD3DK/A,2019-09-30,,Y,2026-04-17 15:11:39.155914,MDM_PRODUCT
M71ADD3LL/A,FI,M71ADD3KN/A,2019-09-27,,Y,2026-04-17 15:11:39.155918,MDM_PRODUCT
M71ADD3LL/A,IE,M71ADD3B/A,2019-09-30,,Y,2026-04-17 15:11:39.155922,MDM_PRODUCT
M71ADD3LL/A,AT,M71ADD3ZD/A,2019-09-26,,Y,2026-04-17 15:11:39.155926,MDM_PRODUCT
M71ADD3LL/A,PL,M71ADD3ZE/A,2019-09-27,,Y,2026-04-17 15:11:39.155930,MDM_PRODUCT
M71ADD3LL/A,TR,M71ADD3TU/A,2019-10-05,,Y,2026-04-17 15:11:39.155934,MDM_PRODUCT
M71ADD3LL/A,ZA,M71ADD3XA/A,2019-10-05,,Y,2026-04-17 15:11:39.155938,MDM_PRODUCT
M71ADD3LL/A,IL,M71ADD3HB/A,2019-10-04,,Y,2026-04-17 15:11:39.155942,MDM_PRODUCT
M71ADD3LL/A,JP,M71ADD3J/A,2019-09-22,,Y,2026-04-17 15:11:39.155946,MDM_PRODUCT
M71ADD3LL/A,CN,M71ADD3CH/A,2019-09-25,,Y,2026-04-17 15:11:39.155950,MDM_PRODUCT
M71ADD3LL/A,HK,M71ADD3ZP/A,2019-09-21,,Y,2026-04-17 15:11:39.155955,MDM_PRODUCT
M71ADD3LL/A,TW,M71ADD3FE/A,2019-09-27,,Y,2026-04-17 15:11:39.155960,MDM_PRODUCT
M71ADD3LL/A,KR,M71ADD3KH/A,2019-09-27,,Y,2026-04-17 15:11:39.155964,MDM_PRODUCT
M71ADD3LL/A,IN,M71ADD3HN/A,2019-10-13,,Y,2026-04-17 15:11:39.155968,MDM_PRODUCT
M71ADD3LL/A,AU,M71ADD3X/A,2019-09-22,,Y,2026-04-17 15:11:39.155972,MDM_PRODUCT
M71ADD3LL/A,NZ,M71ADD3X/A,2019-09-28,,Y,2026-04-17 15:11:39.155976,MDM_PRODUCT
M71ADD3LL/A,SG,M71ADD3ZA/A,2019-09-25,,Y,2026-04-17 15:11:39.155980,MDM_PRODUCT
M71ADD3LL/A,MY,M71ADD3D/A,2019-10-14,,Y,2026-04-17 15:11:39.155984,MDM_PRODUCT
M71ADD3LL/A,TH,M71ADD3TH/A,2019-10-07,,Y,2026-04-17 15:11:39.155988,MDM_PRODUCT
M71ADD3LL/A,AE,M71ADD3AB/A,2019-09-28,,Y,2026-04-17 15:11:39.155992,MDM_PRODUCT
M71ADD3LL/A,SA,M71ADD3AB/A,2019-10-02,,Y,2026-04-17 15:11:39.155996,MDM_PRODUCT
M6017DDLL/A,US,M6017DDLL/A,2019-09-20,,Y,2026-04-17 15:11:39.156021,MDM_PRODUCT
M6017DDLL/A,CA,M6017DDVC/A,2019-09-22,,Y,2026-04-17 15:11:39.156025,MDM_PRODUCT
M6017DDLL/A,MX,M6017DDLM/A,2019-09-28,,Y,2026-04-17 15:11:39.156029,MDM_PRODUCT
M6017DDLL/A,BR,M6017DDBZ/A,2019-10-09,,Y,2026-04-17 15:11:39.156033,MDM_PRODUCT
M6017DDLL/A,UK,M6017DDB/A,2019-09-21,,Y,2026-04-17 15:11:39.156037,MDM_PRODUCT
M6017DDLL/A,DE,M6017DDZD/A,2019-09-23,,Y,2026-04-17 15:11:39.156041,MDM_PRODUCT
M6017DDLL/A,FR,M6017DDNF/A,2019-09-21,,Y,2026-04-17 15:11:39.156045,MDM_PRODUCT
M6017DDLL/A,IT,M6017DDT/A,2019-09-23,,Y,2026-04-17 15:11:39.156048,MDM_PRODUCT
M6017DDLL/A,ES,M6017DDY/A,2019-09-22,,Y,2026-04-17 15:11:39.156052,MDM_PRODUCT
M6017DDLL/A,NL,M6017DDN/A,2019-09-22,,Y,2026-04-17 15:11:39.156056,MDM_PRODUCT
M6017DDLL/A,SE,M6017DDKS/A,2019-09-26,,Y,2026-04-17 15:11:39.156060,MDM_PRODUCT
M6017DDLL/A,CH,M6017DDZD/A,2019-09-27,,Y,2026-04-17 15:11:39.156064,MDM_PRODUCT
M6017DDLL/A,BE,M6017DDBFN/A,2019-09-23,,Y,2026-04-17 15:11:39.156068,MDM_PRODUCT
M6017DDLL/A,NO,M6017DDH/A,2019-09-24,,Y,2026-04-17 15:11:39.156072,MDM_PRODUCT
M6017DDLL/A,DK,M6017DDDK/A,2019-09-30,,Y,2026-04-17 15:11:39.156076,MDM_PRODUCT
M6017DDLL/A,FI,M6017DDKN/A,2019-09-26,,Y,2026-04-17 15:11:39.156080,MDM_PRODUCT
M6017DDLL/A,IE,M6017DDB/A,2019-09-25,,Y,2026-04-17 15:11:39.156084,MDM_PRODUCT
M6017DDLL/A,AT,M6017DDZD/A,2019-09-25,,Y,2026-04-17 15:11:39.156088,MDM_PRODUCT
M6017DDLL/A,PL,M6017DDZE/A,2019-09-27,,Y,2026-04-17 15:11:39.156092,MDM_PRODUCT
M6017DDLL/A,TR,M6017DDTU/A,2019-09-29,,Y,2026-04-17 15:11:39.156096,MDM_PRODUCT
M6017DDLL/A,ZA,M6017DDXA/A,2019-10-10,,Y,2026-04-17 15:11:39.156100,MDM_PRODUCT
M6017DDLL/A,IL,M6017DDHB/A,2019-10-01,,Y,2026-04-17 15:11:39.156104,MDM_PRODUCT
M6017DDLL/A,JP,M6017DDJ/A,2019-09-23,,Y,2026-04-17 15:11:39.156108,MDM_PRODUCT
M6017DDLL/A,CN,M6017DDCH/A,2019-09-26,,Y,2026-04-17 15:11:39.156111,MDM_PRODUCT
M6017DDLL/A,HK,M6017DDZP/A,2019-09-27,,Y,2026-04-17 15:11:39.156115,MDM_PRODUCT
M6017DDLL/A,TW,M6017DDFE/A,2019-09-21,,Y,2026-04-17 15:11:39.156119,MDM_PRODUCT
M6017DDLL/A,KR,M6017DDKH/A,2019-09-23,,Y,2026-04-17 15:11:39.156123,MDM_PRODUCT
M6017DDLL/A,IN,M6017DDHN/A,2019-10-12,,Y,2026-04-17 15:11:39.156127,MDM_PRODUCT
M6017DDLL/A,AU,M6017DDX/A,2019-09-23,,Y,2026-04-17 15:11:39.156131,MDM_PRODUCT
M6017DDLL/A,NZ,M6017DDX/A,2019-09-29,,Y,2026-04-17 15:11:39.156135,MDM_PRODUCT
M6017DDLL/A,SG,M6017DDZA/A,2019-09-22,,Y,2026-04-17 15:11:39.156139,MDM_PRODUCT
M6017DDLL/A,MY,M6017DDD/A,2019-10-13,,Y,2026-04-17 15:11:39.156143,MDM_PRODUCT
M6017DDLL/A,TH,M6017DDTH/A,2019-10-13,,Y,2026-04-17 15:11:39.156147,MDM_PRODUCT
M6017DDLL/A,AE,M6017DDAB/A,2019-09-27,,Y,2026-04-17 15:11:39.156151,MDM_PRODUCT
M6017DDLL/A,SA,M6017DDAB/A,2019-10-03,,Y,2026-04-17 15:11:39.156155,MDM_PRODUCT
MBE751DLL/A,US,MBE751DLL/A,2019-09-20,,Y,2026-04-17 15:11:39.156179,MDM_PRODUCT
MBE751DLL/A,CA,MBE751DVC/A,2019-09-22,,Y,2026-04-17 15:11:39.156183,MDM_PRODUCT
MBE751DLL/A,MX,MBE751DLM/A,2019-09-23,,Y,2026-04-17 15:11:39.156188,MDM_PRODUCT
MBE751DLL/A,BR,MBE751DBZ/A,2019-09-30,,Y,2026-04-17 15:11:39.156192,MDM_PRODUCT
MBE751DLL/A,UK,MBE751DB/A,2019-09-22,,Y,2026-04-17 15:11:39.156196,MDM_PRODUCT
